date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:02	116168/116168	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-SemiBold.eot?	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-SemiBoldd41d.eot	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:02	51528/51528	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-SemiBold.woff	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-SemiBold.woff	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:02	115968/115968	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-SemiBold.ttf	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-SemiBold.ttf	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:02	521609/521609	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-SemiBold.svg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-SemiBold.svg	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:03	116020/116020	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-Bold.eot	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-Bold.eot	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:03	116020/116020	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-Bold.eot?	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-Boldd41d.eot	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:04	51940/51940	---M--	200	added ('OK')	font/woff	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-Bold.woff	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-Bold.woff	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:04	115852/115852	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-Bold.ttf	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-Bold.ttf	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:04	525644/525644	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Aug%202021%2009:24:14%20GMT	https://caliph.my.id/public/assets/backend/fonts/Nunito-Bold.svg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/fonts/Nunito-Bold.svg	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:06	4605/4605	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Aug%202021%2009:24:10%20GMT	https://caliph.my.id/public/assets/backend/images/bg-pattern.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/images/bg-pattern.png	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:07	341/341	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2024%20Aug%202021%2009:24:10%20GMT	https://caliph.my.id/public/assets/backend/images/bg-pattern-light.svg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/images/bg-pattern-light.svg	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:09	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2009%20Apr%202025%2009:29:08%20GMT	https://caliph.my.id/public/assets/backend/images/bg-auth.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/images/bg-auth.jpg	(from https://caliph.my.id/public/assets/backend/css/app.min.css)
14:59:10	18723/18723	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Aug%202021%2009:24:12%20GMT	https://caliph.my.id/public/assets/backend/images/bg-pattern-dark.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/images/bg-pattern-dark.png	(from https://caliph.my.id/public/assets/backend/css/app-dark.min.css)
14:59:12	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Wed,%2009%20Apr%202025%2009:29:11%20GMT	https://caliph.my.id/public/assets/backend/images/bg-auth.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/assets/backend/images/bg-auth.jpg	(from https://caliph.my.id/public/assets/backend/css/app-dark.min.css)
14:59:13	36344/36344	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jul%202022%2004:57:26%20GMT	https://caliph.my.id/public/storage/blog/62d639b67c46e.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/62d639b67c46e.png	(from https://caliph.my.id/apa-itu-phishing)
14:59:13	26094/26094	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Nov%202022%2012:25:24%20GMT	https://caliph.my.id/public/storage/blog/0c4e9e624135fff9e1fe165981e9322a.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/0c4e9e624135fff9e1fe165981e9322a.jpg	(from https://caliph.my.id/tentang-kode-status-domain)
14:59:13	32418/32418	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Aug%202023%2005:43:59%20GMT	https://caliph.my.id/public/storage/blog/6f8d1bebc5e6a799f43fe3c16d820c7d.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/6f8d1bebc5e6a799f43fe3c16d820c7d.jpg	(from https://caliph.my.id/perbedaan-ssd-dan-hdd)
14:59:14	31083/31083	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Apr%202025%2009:29:14%20GMT	https://caliph.my.id/pengertian-ddos	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/pengertian-ddos.html	(from https://caliph.my.id/blog/ddos-attack)
14:59:14	95261/95261	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2017:10:38%20GMT	https://caliph.my.id/public/storage/thumbnails/62c07c0e2dac0.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/thumbnails/62c07c0e2dac0.png	(from https://caliph.my.id/blog/ddos-attack)
14:59:15	70687/70687	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202023%2007:07:18%20GMT	https://caliph.my.id/public/storage/blog/fe3adc373c0fbfe0383a7be8d75acd84.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/fe3adc373c0fbfe0383a7be8d75acd84.jpg	(from https://caliph.my.id/apa-itu-web-hosting-dan-mengapa-anda-membutuhkannya)
14:59:16	59061/59061	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Jun%202023%2023:58:27%20GMT	https://caliph.my.id/public/storage/blog/2f4c0aad287a82bc1ff737f5e9372d48.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/2f4c0aad287a82bc1ff737f5e9372d48.jpg	(from https://caliph.my.id/cara-memasang-kali-linux-dari-debian)
14:59:16	116121/116121	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202023%2007:00:16%20GMT	https://caliph.my.id/public/storage/blog/c768c11302b1819ad0c5c4c85524bd41.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/c768c11302b1819ad0c5c4c85524bd41.jpg	(from https://caliph.my.id/apa-itu-vps-dan-bagaimana-cara-memilihnya)
14:59:17	39388/39388	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Feb%202024%2001:58:10%20GMT	https://caliph.my.id/public/storage/blog/fce621ecc9d48ccda48ef3d1616c8fb5.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/fce621ecc9d48ccda48ef3d1616c8fb5.jpg	(from https://caliph.my.id/dasar-dasar-python-panduan-lengkap-untuk-pemula)
14:59:17	275654/275654	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202023%2007:17:14%20GMT	https://caliph.my.id/public/storage/blog/dafeec59b7c7c98555cac6cf387380b8.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/dafeec59b7c7c98555cac6cf387380b8.jpg	(from https://caliph.my.id/apa-itu-dedicated-server)
14:59:18	44334/44334	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2008:15:16%20GMT	https://caliph.my.id/public/storage/blog/40b2231cbfa7204fa8b4e206ab1dcf6a.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/40b2231cbfa7204fa8b4e206ab1dcf6a.jpg	(from https://caliph.my.id/apa-itu-nodejs-pengenalan-nodejs-lengkap)
14:59:19	155463/155463	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2003:30:32%20GMT	https://caliph.my.id/public/storage/blog/3cc38ffc7e030866ba0f2e0d07e68d87.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/3cc38ffc7e030866ba0f2e0d07e68d87.jpg	(from https://caliph.my.id/mengatasi-bullying-menjadi-bagian-dari-gerakan-anti-bullying)
14:59:19	795/795	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Apr%202025%2009:29:19%20GMT	https://m.caliph.my.id/public/storage/files/33d862afeaaa73cea228cdbafd8ce487.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/m.caliph.my.id/public/storage/files/33d862afeaaa73cea228cdbafd8ce487.130.delayed	(from https://caliph.my.id/mengatasi-bullying-menjadi-bagian-dari-gerakan-anti-bullying)
14:59:19	56068/56068	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2003:23:37%20GMT	https://caliph.my.id/public/storage/files/33d862afeaaa73cea228cdbafd8ce487.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/files/33d862afeaaa73cea228cdbafd8ce487.jpg	(from https://caliph.my.id/mengatasi-bullying-menjadi-bagian-dari-gerakan-anti-bullying)
14:59:20	795/795	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Apr%202025%2009:29:19%20GMT	https://m.caliph.my.id/public/storage/files/2ad86c77f00d79fdf4016e0b45a5ccfe.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/m.caliph.my.id/public/storage/files/2ad86c77f00d79fdf4016e0b45a5ccfe.jpg	(from https://caliph.my.id/mengatasi-bullying-menjadi-bagian-dari-gerakan-anti-bullying)
14:59:21	358373/358373	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2003:28:32%20GMT	https://caliph.my.id/public/storage/files/2ad86c77f00d79fdf4016e0b45a5ccfe.jpg	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/files/2ad86c77f00d79fdf4016e0b45a5ccfe.jpg	(from https://caliph.my.id/mengatasi-bullying-menjadi-bagian-dari-gerakan-anti-bullying)
14:59:21	2049/2049	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jul%202022%2014:56:11%20GMT	https://caliph.my.id/tools/qrcode-generator/style.css	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/tools/qrcode-generator/style.css	(from https://caliph.my.id/tools/qrcode-generator/)
14:59:22	64046/64046	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fa2e-HV0g5f4dJ6DqsUeCErN00mwkKtc%22	https://cdn.jsdelivr.net/npm/sweetalert2@11.0.19/dist/sweetalert2.all.min.js	C:/Users/dm%20computers/Desktop/vajira%20web/cdn.jsdelivr.net/npm/sweetalert2@11.0.19/dist/sweetalert2.all.min.js	(from https://caliph.my.id/tools/qrcode-generator/)
14:59:23	1584/1584	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2006%20Jul%202022%2009:15:52%20GMT	https://caliph.my.id/tools/qrcode-generator/script.js	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/tools/qrcode-generator/script.js	(from https://caliph.my.id/tools/qrcode-generator/)
14:59:44	1023089/1023089	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2017:10:38%20GMT	https://caliph.my.id/public/storage/blog/62c07c0e2dac0.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/blog/62c07c0e2dac0.png	(from https://caliph.my.id/pengertian-ddos)
14:59:45	165087/165087	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2017:27:35%20GMT	https://caliph.my.id/public/storage/files/62c08007702a2.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/files/62c08007702a2.png	(from https://caliph.my.id/pengertian-ddos)
14:59:45	143930/143930	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2017:23:35%20GMT	https://caliph.my.id/public/storage/files/62c07f17f3d71.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/files/62c07f17f3d71.png	(from https://caliph.my.id/pengertian-ddos)
14:59:47	112229/112229	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jul%202022%2017:13:25%20GMT	https://caliph.my.id/public/storage/files/62c07cb564789.png	C:/Users/dm%20computers/Desktop/vajira%20web/caliph.my.id/public/storage/files/62c07cb564789.png	(from https://caliph.my.id/pengertian-ddos)
